25/12/00;891.34
26/12/00;972.61
27/12/00;1030.01
28/12/00;1026.35
29/12/00;1000.49
30/12/00;1014.01
31/12/00;951.03
1/1/01;1020.69
2/1/01;1020.78
3/1/01;1016.30
4/1/01;1003.14
5/1/01;900.39
6/1/01;900.57
7/1/01;1038.51
8/1/01;1085.13
9/1/01;1061.18
10/1/01;1038.15
11/1/01;1061.27
12/1/01;1015.75
13/1/01;943.54
14/1/01;1076.45
15/1/01;1126.36
16/1/01;1098.57
17/1/01;1168.95
18/1/01;1146.19
19/1/01;1062.83
20/1/01;993.45
21/1/01;1108.08
22/1/01;1065.66
23/1/01;1047.74
24/1/01;1052.50
25/1/01;1072.61
26/1/01;1001.77
27/1/01;944.09
28/1/01;1071.05
29/1/01;1108.35
30/1/01;1103.78
31/1/01;1102.04
1/2/01;1137.42
2/2/01;1053.50
3/2/01;985.68
4/2/01;1060.91
5/2/01;1086.96
6/2/01;1048.29
7/2/01;1061.36
8/2/01;1053.96
9/2/01;993.63
10/2/01;914.93
11/2/01;1013.65
12/2/01;1051.04
13/2/01;1088.33
14/2/01;1104.78
15/2/01;1114.84
16/2/01;1026.99
17/2/01;1052.13
18/2/01;1140.16
19/2/01;1113.10
20/2/01;1126.17
21/2/01;1114.29
22/2/01;1097.75
23/2/01;1085.86
24/2/01;1000.94
25/2/01;1153.87
26/2/01;1197.11
27/2/01;1187.05
28/2/01;1080.84
1/3/01;1109.26
2/3/01;1014.47
3/3/01;926.17
4/3/01;984.12
5/3/01;985.04
6/3/01;950.30
7/3/01;952.86
8/3/01;965.20
9/3/01;899.57
10/3/01;801.85
11/3/01;910.26
12/3/01;924.43
13/3/01;944.27
14/3/01;961.54
15/3/01;982.66
16/3/01;930.92
17/3/01;851.94
18/3/01;919.95
19/3/01;933.57
20/3/01;939.06
21/3/01;920.68
22/3/01;928.91
23/3/01;887.41
24/3/01;761.08
25/3/01;905.33
26/3/01;925.07
27/3/01;949.48
28/3/01;942.07
29/3/01;955.97
30/3/01;920.50
31/3/01;840.70
1/4/01;955.33
2/4/01;986.23
3/4/01;997.74
4/4/01;1006.79
5/4/01;1025.26
6/4/01;989.79
7/4/01;919.22
8/4/01;1051.58
9/4/01;1074.62
10/4/01;1086.59
11/4/01;1050.49
12/4/01;1014.93
